Query_def	Query_len	Subject_id	Subject_def	Subject_accession	Subject_Len	WeightCoverage	Subject_Min_evalue	Subject_Mean_evalue	Subject_Max_evalue	Query_Start	Query_End	Subject_Start	Subject_End	Min_Identity	Max_Identity	Min_BitScore	Max_BitScore	Query_NonOverlapped_Hsp_Num	Subject_NonOverlapped_Hsp_Num
plot30_0000639128_1	525	ref|WP_091860889.1|	alkaline phosphatase [Methylobacterium brachiatum] 	WP_091860889	523	0.988527724665392	0.0	0.0	4.9E-324	8	522	4	520	0.6833976833976834	0.6833976833976834	750.74	750.74	1	1
plot30_0000639128_1	525	ref|WP_091980335.1|	alkaline phosphatase [Methylobacterium sp. 13MFTsu3.1M2] 	WP_091980335	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6840077071290944	0.6840077071290944	750.74	750.74	1	1
plot30_0000639128_1	525	ref|WP_100251511.1|	alkaline phosphatase [Methylobacterium sp. UNC300MFChir4.1] 	WP_100251511	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6820809248554913	0.6820809248554913	750.74	750.74	1	1
plot30_0000639128_1	525	ref|WP_020091164.1|	alkaline phosphatase [Methylobacterium sp. 285MFTsu5.1]	WP_020091164	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6840077071290944	0.6840077071290944	750.355	750.355	1	1
plot30_0000639128_1	525	ref|WP_132368492.1|	alkaline phosphatase [Methylobacterium sp. BK227] 	WP_132368492	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6840077071290944	0.6840077071290944	750.355	750.355	1	1
plot30_0000639128_1	525	ref|WP_056526484.1|	alkaline phosphatase [Methylobacterium sp. Leaf361] 	WP_056526484	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6820809248554913	0.6820809248554913	749.584	749.584	1	1
plot30_0000639128_1	525	ref|WP_058191548.1|	alkaline phosphatase [Methylobacterium sp. GXS13] 	WP_058191548	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6820809248554913	0.6820809248554913	748.814	748.814	1	1
plot30_0000639128_1	525	ref|WP_043379093.1|	MULTISPECIES: alkaline phosphatase [unclassified Methylobacterium] 	WP_043379093	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6801541425818882	0.6801541425818882	748.429	748.429	1	1
plot30_0000639128_1	525	ref|WP_147897260.1|	alkaline phosphatase [Methylobacterium sp. WL7] 	WP_147897260	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6820809248554913	0.6820809248554913	748.429	748.429	1	1
plot30_0000639128_1	525	ref|WP_091784545.1|	alkaline phosphatase [Methylobacterium sp. UNC378MF] 	WP_091784545	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6801541425818882	0.6801541425818882	748.429	748.429	1	1
plot30_0000639128_1	525	ref|WP_075381139.1|	alkaline phosphatase [Methylobacterium phyllosphaerae] 	WP_075381139	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6801541425818882	0.6801541425818882	748.043	748.043	1	1
plot30_0000639128_1	525	ref|WP_071000193.1|	alkaline phosphatase [Methylobacterium sp. C1]	WP_071000193	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6782273603082851	0.6782273603082851	747.658	747.658	1	1
plot30_0000639128_1	525	ref|WP_091928070.1|	alkaline phosphatase [Methylobacterium sp. yr668] 	WP_091928070	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6820809248554913	0.6820809248554913	747.658	747.658	1	1
plot30_0000639128_1	525	ref|WP_111473503.1|	alkaline phosphatase [Methylobacterium sp. XJLW] 	WP_111473503	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6801541425818882	0.6801541425818882	747.658	747.658	1	1
plot30_0000639128_1	525	ref|WP_043355355.1|	MULTISPECIES: alkaline phosphatase [Methylobacterium] 	WP_043355355	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6801541425818882	0.6801541425818882	747.658	747.658	1	1
plot30_0000639128_1	525	gb|MWV24947.1|	alkaline phosphatase [Methylobacterium sp. 2A]	MWV24947	522	0.9942528735632183	0.0	0.0	4.9E-324	5	522	1	519	0.6794625719769674	0.6794625719769674	747.273	747.273	1	1
plot30_0000639128_1	525	ref|WP_149312014.1|	alkaline phosphatase [Methylobacterium sp. P1-11] 	WP_149312014	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6782273603082851	0.6782273603082851	746.503	746.503	1	1
plot30_0000639128_1	525	ref|WP_012321555.1|	MULTISPECIES: alkaline phosphatase [Methylobacterium] 	WP_012321555	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6782273603082851	0.6782273603082851	746.503	746.503	1	1
plot30_0000639128_1	525	gb|KOX56150.1|	alkaline phosphatase [Streptomyces purpurogeneiscleroticus]	KOX56150	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6782273603082851	0.6782273603082851	746.117	746.117	1	1
plot30_0000639128_1	525	gb|KTS08383.1|	alkaline phosphatase [Methylobacterium radiotolerans] 	KTS08383	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6763005780346821	0.6763005780346821	745.732	745.732	1	1
plot30_0000639128_1	525	ref|WP_127992227.1|	alkaline phosphatase [Methylobacterium radiotolerans] 	WP_127992227	523	0.9904397705544933	0.0	0.0	4.9E-324	7	522	3	520	0.6782273603082851	0.6782273603082851	745.732	745.732	1	1
plot30_0000639128_1	525	ref|WP_091718159.1|	alkaline phosphatase [Methylobacterium phyllostachyos] 	WP_091718159	522	0.9942528735632183	0.0	0.0	4.9E-324	5	522	1	519	0.6756238003838771	0.6756238003838771	743.036	743.036	1	1
plot30_0000639128_1	525	gb|TMK19894.1|	alkaline phosphatase [Alphaproteobacteria bacterium]	TMK19894	524	0.9885714285714285	0.0	0.0	4.9E-324	6	524	9	512	0.6921606118546845	0.6921606118546845	738.028	738.028	1	1
plot30_0000639128_1	525	ref|WP_147860189.1|	MULTISPECIES: alkaline phosphatase [unclassified Methylobacterium] 	WP_147860189	523	0.994263862332696	0.0	0.0	4.9E-324	8	525	4	523	0.6833013435700576	0.6833013435700576	736.487	736.487	1	1
plot30_0000639128_1	525	ref|WP_147728266.1|	alkaline phosphatase [Methylobacterium sp. WL116] 	WP_147728266	523	0.994263862332696	0.0	0.0	4.9E-324	8	525	4	523	0.6833013435700576	0.6833013435700576	736.487	736.487	1	1
plot30_0000639128_1	525	gb|TMJ84445.1|	alkaline phosphatase [Alphaproteobacteria bacterium]	TMJ84445	524	0.9885714285714285	0.0	0.0	4.9E-324	6	524	9	512	0.6883365200764818	0.6883365200764818	736.102	736.102	1	1
plot30_0000639128_1	525	ref|WP_108040874.1|	MULTISPECIES: alkaline phosphatase [unclassified Methylobacterium] 	WP_108040874	529	0.9885714285714285	0.0	0.0	4.9E-324	4	522	6	526	0.6730401529636711	0.6730401529636711	734.561	734.561	1	1
plot30_0000639128_1	525	ref|WP_147828693.1|	alkaline phosphatase [Methylobacterium sp. WL8] 	WP_147828693	523	0.9923518164435946	0.0	0.0	4.9E-324	7	522	2	520	0.674373795761079	0.674373795761079	734.561	734.561	1	1
plot30_0000639128_1	525	gb|OLB69488.1|	alkaline phosphatase [Alphaproteobacteria bacterium 13_2_20CM_2_64_7]	OLB69488	524	0.9885714285714285	0.0	0.0	4.9E-324	6	524	9	512	0.6864244741873805	0.6864244741873805	734.176	734.176	1	1
plot30_0000639128_1	525	ref|WP_147754381.1|	alkaline phosphatase [Methylobacterium sp. WL120] 	WP_147754381	523	0.9961759082217974	0.0	0.0	4.9E-324	7	524	2	522	0.6698656429942419	0.6698656429942419	733.791	733.791	1	1
plot30_0000639128_1	525	ref|WP_147762365.1|	alkaline phosphatase [Methylobacterium sp. WL12] 	WP_147762365	523	0.9961759082217974	0.0	0.0	4.9E-324	7	524	2	522	0.6717850287907869	0.6717850287907869	733.021	733.021	1	1
plot30_0000639128_1	525	ref|WP_147852853.1|	alkaline phosphatase [Methylobacterium sp. WL18] 	WP_147852853	516	0.9515503875968992	0.0	0.0	4.9E-324	35	522	23	513	0.6985743380855397	0.6985743380855397	731.865	731.865	1	1
plot30_0000639128_1	525	ref|WP_020174683.1|	hypothetical protein [Methyloferula stellata]	WP_020174683	531	0.9866666666666667	0.0	0.0	4.9E-324	7	524	10	530	0.6609195402298851	0.6609195402298851	731.095	731.095	1	1
plot30_0000639128_1	525	ref|WP_147842280.1|	alkaline phosphatase [Methylobacterium sp. WL6] 	WP_147842280	523	0.994263862332696	0.0	0.0	4.9E-324	8	525	4	523	0.6775431861804223	0.6775431861804223	730.709	730.709	1	1
plot30_0000639128_1	525	ref|WP_150964741.1|	alkaline phosphatase [Methylobacterium sp. YIM 132548] 	WP_150964741	529	0.9885714285714285	0.0	0.0	4.9E-324	4	522	6	526	0.6647509578544061	0.6647509578544061	729.939	729.939	1	1
plot30_0000639128_1	525	ref|WP_056492237.1|	alkaline phosphatase [Methylobacterium sp. Leaf111] 	WP_056492237	529	0.9885714285714285	0.0	0.0	4.9E-324	4	522	6	526	0.6685823754789272	0.6685823754789272	729.169	729.169	1	1
plot30_0000639128_1	525	ref|WP_094407968.1|	alkaline phosphatase [Elstera cyanobacteriorum] 	WP_094407968	524	0.9961832061068703	0.0	0.0	4.9E-324	5	523	1	522	0.6634799235181644	0.6634799235181644	729.169	729.169	1	1
plot30_0000639128_1	525	ref|WP_056380946.1|	alkaline phosphatase [Methylobacterium sp. Leaf465] 	WP_056380946	529	0.9885714285714285	0.0	0.0	4.9E-324	4	522	6	526	0.6685823754789272	0.6685823754789272	729.169	729.169	1	1
plot30_0000639128_1	525	ref|WP_056216485.1|	alkaline phosphatase [Methylobacterium sp. Leaf94] 	WP_056216485	529	0.9885714285714285	0.0	0.0	4.9E-324	4	522	6	526	0.6704980842911877	0.6704980842911877	728.783	728.783	1	1
plot30_0000639128_1	525	ref|WP_056271941.1|	alkaline phosphatase [Methylobacterium sp. Leaf88] 	WP_056271941	529	0.9885714285714285	0.0	0.0	4.9E-324	4	522	6	526	0.6704980842911877	0.6704980842911877	728.783	728.783	1	1
plot30_0000639128_1	525	ref|WP_056348716.1|	alkaline phosphatase [Methylobacterium sp. Leaf89] 	WP_056348716	529	0.9676190476190476	0.0	0.0	4.9E-324	15	522	16	526	0.6771037181996086	0.6771037181996086	728.013	728.013	1	1
plot30_0000639128_1	525	ref|WP_055949663.1|	alkaline phosphatase [Methylobacterium sp. Leaf125] 	WP_055949663	528	0.9828571428571429	0.0	0.0	4.9E-324	7	522	9	525	0.6666666666666666	0.6666666666666666	724.931	724.931	1	1
plot30_0000639128_1	525	ref|WP_103712296.1|	alkaline phosphatase [Methylobacterium sp. V23] 	WP_103712296	528	0.9828571428571429	0.0	0.0	4.9E-324	7	522	9	525	0.6666666666666666	0.6666666666666666	723.776	723.776	1	1
plot30_0000639128_1	525	gb|RTL70978.1|	alkaline phosphatase [Rhizobiales bacterium]	RTL70978	529	0.945179584120983	0.0	0.0	4.9E-324	28	522	28	527	0.69	0.69	719.539	719.539	1	1
plot30_0000639128_1	525	ref|WP_147815043.1|	alkaline phosphatase [Methylobacterium sp. WL103] 	WP_147815043	520	0.9942307692307693	0.0	0.0	4.9E-324	13	522	1	517	0.6653771760154739	0.6653771760154739	714.916	714.916	1	1
plot30_0000639128_1	525	ref|WP_109952419.1|	alkaline phosphatase [Methylobacterium sp. 17Sr1-43] 	WP_109952419	517	0.9903288201160542	0.0	0.0	4.9E-324	7	522	5	516	0.6570327552986512	0.6570327552986512	708.368	708.368	1	1
plot30_0000639128_1	525	ref|WP_127732314.1|	alkaline phosphatase [Methylobacterium sp. TER-1] 	WP_127732314	519	0.9942196531791907	0.0	0.0	4.9E-324	4	522	3	518	0.6551724137931034	0.6551724137931034	704.516	704.516	1	1
plot30_0000639128_1	525	ref|WP_092189419.1|	alkaline phosphatase [Bradyrhizobium sp. cf659] 	WP_092189419	527	0.9942857142857143	0.0	0.0	4.9E-324	3	524	15	526	0.6647619047619048	0.6647619047619048	701.049	701.049	1	1
plot30_0000639128_1	525	emb|VUF13097.1|	Alkaline phosphatase D [Methylobacterium dankookense]	VUF13097	516	0.9593023255813954	0.0	0.0	4.9E-324	31	522	21	515	0.6828282828282828	0.6828282828282828	700.664	700.664	1	1
plot30_0000639128_1	525	ref|WP_144764911.1|	alkaline phosphatase [Methylobacterium dankookense]	WP_144764911	514	0.9630350194552529	0.0	0.0	4.9E-324	31	522	19	513	0.6828282828282828	0.6828282828282828	700.664	700.664	1	1
plot30_0000639128_1	525	ref|WP_068014791.1|	alkaline phosphatase [Rhodoplanes sp. Z2-YC6860] 	WP_068014791	525	0.9695238095238096	0.0	0.0	4.9E-324	16	524	18	513	0.6549707602339181	0.6549707602339181	700.279	700.279	1	1
plot30_0000639128_1	525	ref|WP_094975904.1|	alkaline phosphatase [Bradyrhizobium symbiodeficiens] 	WP_094975904	513	0.9961013645224172	0.0	0.0	4.9E-324	3	523	1	511	0.666030534351145	0.666030534351145	699.508	699.508	1	1
plot30_0000639128_1	525	ref|WP_140481844.1|	alkaline phosphatase [Bradyrhizobium symbiodeficiens] 	WP_140481844	513	0.9961013645224172	0.0	0.0	4.9E-324	3	523	1	511	0.666030534351145	0.666030534351145	699.508	699.508	1	1
plot30_0000639128_1	525	ref|WP_079565926.1|	alkaline phosphatase [Bradyrhizobium erythrophlei] 	WP_079565926	527	1.0	0.0	0.0	4.9E-324	1	525	1	527	0.6460674157303371	0.6460674157303371	699.123	699.123	1	1
plot30_0000639128_1	525	ref|WP_129145045.1|	alkaline phosphatase [Bradyrhizobium vignae] 	WP_129145045	513	0.9961013645224172	0.0	0.0	4.9E-324	3	523	1	511	0.666030534351145	0.666030534351145	699.123	699.123	1	1
plot30_0000639128_1	525	ref|WP_092290277.1|	alkaline phosphatase [Bradyrhizobium sp. Ghvi] 	WP_092290277	515	0.9980582524271845	0.0	0.0	4.9E-324	3	524	1	514	0.6533333333333333	0.6533333333333333	698.353	698.353	1	1
plot30_0000639128_1	525	ref|WP_061023812.1|	alkaline phosphatase [Bradyrhizobium sp. CCH5-F6]	WP_061023812	513	0.9961013645224172	0.0	0.0	4.9E-324	3	523	1	511	0.6564885496183206	0.6564885496183206	697.582	697.582	1	1
plot30_0000639128_1	525	ref|WP_130217139.1|	alkaline phosphatase [Bradyrhizobium genosp. SA-3] 	WP_130217139	513	0.9980506822612085	0.0	0.0	4.9E-324	3	524	1	512	0.6571428571428571	0.6571428571428571	696.812	696.812	1	1
plot30_0000639128_1	525	ref|WP_092232658.1|	alkaline phosphatase [Bradyrhizobium sp. Gha] 	WP_092232658	515	0.9980582524271845	0.0	0.0	4.9E-324	3	524	1	514	0.6495238095238095	0.6495238095238095	696.427	696.427	1	1
plot30_0000639128_1	525	ref|WP_148739161.1|	alkaline phosphatase [Bradyrhizobium sp. aSej3] 	WP_148739161	513	0.9961013645224172	0.0	0.0	4.9E-324	3	523	1	511	0.6564885496183206	0.6564885496183206	696.427	696.427	1	1
plot30_0000639128_1	525	ref|WP_106947196.1|	alkaline phosphatase [Bradyrhizobium sp. MOS003] 	WP_106947196	513	0.9961013645224172	0.0	0.0	4.9E-324	3	523	1	511	0.6641221374045801	0.6641221374045801	696.427	696.427	1	1
plot30_0000639128_1	525	ref|WP_122400337.1|	alkaline phosphatase [Bradyrhizobium sp. ORS 3257] 	WP_122400337	513	0.9961013645224172	0.0	0.0	4.9E-324	3	523	1	511	0.6622137404580153	0.6622137404580153	696.041	696.041	1	1
plot30_0000639128_1	525	ref|WP_092140594.1|	alkaline phosphatase [Bradyrhizobium sp. NFR13] 	WP_092140594	522	0.9923809523809524	0.0	0.0	4.9E-324	5	525	8	522	0.6514285714285715	0.6514285714285715	696.041	696.041	1	1
plot30_0000639128_1	525	ref|WP_135213904.1|	alkaline phosphatase [Bradyrhizobium sp. MOS001] 	WP_135213904	527	0.9942857142857143	0.0	0.0	4.9E-324	3	524	15	526	0.6552380952380953	0.6552380952380953	695.656	695.656	1	1
plot30_0000639128_1	525	ref|WP_084301965.1|	alkaline phosphatase [Bradyrhizobium sp. WSM2254]	WP_084301965	527	0.9942857142857143	0.0	0.0	4.9E-324	3	524	15	526	0.6552380952380953	0.6552380952380953	695.656	695.656	1	1
plot30_0000639128_1	525	ref|WP_142583954.1|	alkaline phosphatase [Methylobacterium sp. SB0023/3] 	WP_142583954	516	0.9593023255813954	0.0	0.0	4.9E-324	31	522	21	515	0.6767676767676768	0.6767676767676768	695.271	695.271	1	1
plot30_0000639128_1	525	ref|WP_128963318.1|	alkaline phosphatase [Bradyrhizobium guangdongense] 	WP_128963318	515	0.9980582524271845	0.0	0.0	4.9E-324	3	524	1	514	0.6533333333333333	0.6533333333333333	695.271	695.271	1	1
plot30_0000639128_1	525	ref|WP_092212337.1|	alkaline phosphatase [Bradyrhizobium arachidis] 	WP_092212337	515	1.0	0.0	0.0	4.9E-324	3	525	1	515	0.6444866920152091	0.6444866920152091	695.271	695.271	1	1
plot30_0000639128_1	525	ref|WP_109142011.1|	alkaline phosphatase [Bradyrhizobium sp. SUTN9-2] 	WP_109142011	513	0.9941520467836257	0.0	0.0	4.9E-324	5	524	3	512	0.6577437858508605	0.6577437858508605	695.271	695.271	1	1
plot30_0000639128_1	525	ref|WP_129271175.1|	alkaline phosphatase [Bradyrhizobium betae] 	WP_129271175	513	0.9980506822612085	0.0	0.0	4.9E-324	3	524	1	512	0.6533333333333333	0.6533333333333333	694.886	694.886	1	1
plot30_0000639128_1	525	emb|CUU14416.1|	secreted alkaline phosphatase CDS [Bradyrhizobium sp.]	CUU14416	527	0.9942857142857143	0.0	0.0	4.9E-324	3	524	15	526	0.6533333333333333	0.6533333333333333	694.501	694.501	1	1
plot30_0000639128_1	525	ref|WP_130362955.1|	alkaline phosphatase [Bradyrhizobium sp. BK707]	WP_130362955	525	0.9942857142857143	0.0	0.0	4.9E-324	3	524	13	524	0.659047619047619	0.659047619047619	694.501	694.501	1	1
plot30_0000639128_1	525	ref|WP_115031874.1|	alkaline phosphatase [Tardiphaga sp. CF115] 	WP_115031874	522	0.9923809523809524	0.0	0.0	4.9E-324	5	525	8	522	0.6495238095238095	0.6495238095238095	694.115	694.115	1	1
plot30_0000639128_1	525	ref|WP_027561784.1|	MULTISPECIES: alkaline phosphatase [Bradyrhizobium]	WP_027561784	515	1.0	0.0	0.0	4.9E-324	3	525	1	515	0.6425855513307985	0.6425855513307985	694.115	694.115	1	1
plot30_0000639128_1	525	ref|WP_074447590.1|	alkaline phosphatase [Bradyrhizobium yuanmingense] 	WP_074447590	513	0.9980506822612085	0.0	0.0	4.9E-324	3	524	1	512	0.6552380952380953	0.6552380952380953	694.115	694.115	1	1
plot30_0000639128_1	525	ref|WP_036024190.1|	alkaline phosphatase [Bradyrhizobium yuanmingense]	WP_036024190	513	0.9980506822612085	0.0	0.0	4.9E-324	3	524	1	512	0.6552380952380953	0.6552380952380953	693.73	693.73	1	1
plot30_0000639128_1	525	ref|WP_085967952.1|	MULTISPECIES: alkaline phosphatase [Bradyrhizobium]	WP_085967952	525	0.9923809523809524	0.0	0.0	4.9E-324	3	523	13	523	0.6526717557251909	0.6526717557251909	693.73	693.73	1	1
plot30_0000639128_1	525	ref|WP_094893213.1|	alkaline phosphatase [Bradyrhizobium amphicarpaeae] 	WP_094893213	513	0.9961013645224172	0.0	0.0	4.9E-324	3	523	1	511	0.6583969465648855	0.6583969465648855	693.73	693.73	1	1
plot30_0000639128_1	525	dbj|BBO01764.1|	alkaline phosphatase [Bradyrhizobium sp. SG09]	BBO01764	513	0.9961013645224172	0.0	0.0	4.9E-324	3	523	1	511	0.6526717557251909	0.6526717557251909	693.345	693.345	1	1
plot30_0000639128_1	525	ref|WP_025033146.1|	alkaline phosphatase [Bradyrhizobium sp. DOA9] 	WP_025033146	513	0.9961013645224172	0.0	0.0	4.9E-324	3	523	1	511	0.6603053435114504	0.6603053435114504	693.345	693.345	1	1
plot30_0000639128_1	525	gb|RZT74874.1|	alkaline phosphatase D [Bradyrhizobium sp. BK707]	RZT74874	513	0.9980506822612085	0.0	0.0	4.9E-324	3	524	1	512	0.659047619047619	0.659047619047619	693.345	693.345	1	1
plot36_0000066080_2	526	gb|TMJ89775.1|	alkaline phosphatase [Alphaproteobacteria bacterium]	TMJ89775	524	1.0	0.0	0.0	4.9E-324	3	526	1	524	0.851145038167939	0.851145038167939	949.118	949.118	1	1
plot36_0000066080_2	526	gb|TMK14643.1|	alkaline phosphatase [Alphaproteobacteria bacterium]	TMK14643	524	1.0	0.0	0.0	4.9E-324	1	526	1	524	0.8631178707224335	0.8631178707224335	933.71	933.71	1	1
plot36_0000066080_2	526	gb|OLB69776.1|	alkaline phosphatase [Alphaproteobacteria bacterium 13_2_20CM_2_64_7]	OLB69776	719	0.9980988593155894	0.0	0.0	4.9E-324	1	525	1	525	0.8476190476190476	0.8476190476190476	925.235	925.235	1	1
plot36_0000066080_2	526	gb|TMJ97348.1|	alkaline phosphatase [Alphaproteobacteria bacterium]	TMJ97348	524	1.0	0.0	0.0	4.9E-324	3	526	1	524	0.8148854961832062	0.8148854961832062	886.715	886.715	1	1
plot36_0000066080_2	526	gb|PWT86525.1|	alkaline phosphatase [Blastocatellia bacterium]	PWT86525	527	0.9867172675521821	0.0	0.0	4.9E-324	7	523	5	524	0.7615384615384615	0.7615384615384615	852.818	852.818	1	1
plot36_0000066080_2	526	gb|OJX99630.1|	alkaline phosphatase [Rhizobiales bacterium 62-17]	OJX99630	530	0.9866920152091255	0.0	0.0	4.9E-324	6	524	7	528	0.7547892720306514	0.7547892720306514	839.336	839.336	1	1
plot36_0000066080_2	526	ref|WP_090707044.1|	alkaline phosphatase [Beijerinckia sp. 28-YEA-48] 	WP_090707044	530	0.9866920152091255	0.0	0.0	4.9E-324	6	524	7	528	0.735632183908046	0.735632183908046	815.453	815.453	1	1
plot36_0000066080_2	526	ref|WP_068023971.1|	alkaline phosphatase [Rhodoplanes sp. Z2-YC6860] 	WP_068023971	528	0.9885931558935361	0.0	0.0	4.9E-324	7	526	9	528	0.722753346080306	0.722753346080306	803.512	803.512	1	1
plot36_0000066080_2	526	ref|WP_115692902.1|	alkaline phosphatase [Pseudolabrys taiwanensis] 	WP_115692902	528	0.990530303030303	0.0	0.0	4.9E-324	8	526	6	528	0.7380497131931166	0.7380497131931166	793.882	793.882	1	1
plot36_0000066080_2	526	gb|OJX99631.1|	alkaline phosphatase [Rhizobiales bacterium 62-17]	OJX99631	530	0.9923954372623575	0.0	0.0	4.9E-324	3	524	4	528	0.7085714285714285	0.7085714285714285	791.956	791.956	1	1
plot36_0000066080_2	526	ref|WP_056913135.1|	alkaline phosphatase [Pseudolabrys sp. Root1462] 	WP_056913135	530	0.9490566037735849	0.0	0.0	4.9E-324	28	526	28	530	0.7455268389662028	0.7455268389662028	777.704	777.704	1	1
plot36_0000066080_2	526	ref|WP_010684945.1|	alkaline phosphatase [Methylobacterium mesophilicum] 	WP_010684945	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6891891891891891	0.6891891891891891	752.666	752.666	1	1
plot36_0000066080_2	526	ref|WP_056526484.1|	alkaline phosphatase [Methylobacterium sp. Leaf361] 	WP_056526484	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6853281853281853	0.6853281853281853	749.969	749.969	1	1
plot36_0000066080_2	526	ref|WP_147941079.1|	alkaline phosphatase [Methylobacterium sp. WL64] 	WP_147941079	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6891891891891891	0.6891891891891891	749.584	749.584	1	1
plot36_0000066080_2	526	ref|WP_091675754.1|	alkaline phosphatase [Methylobacterium sp. 275MFSha3.1] 	WP_091675754	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6853281853281853	0.6853281853281853	748.429	748.429	1	1
plot36_0000066080_2	526	ref|WP_100251511.1|	alkaline phosphatase [Methylobacterium sp. UNC300MFChir4.1] 	WP_100251511	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6833976833976834	0.6833976833976834	748.043	748.043	1	1
plot36_0000066080_2	526	ref|WP_042672535.1|	MULTISPECIES: alkaline phosphatase [unclassified Methylobacterium] 	WP_042672535	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6853281853281853	0.6853281853281853	748.043	748.043	1	1
plot36_0000066080_2	526	ref|WP_147906488.1|	MULTISPECIES: alkaline phosphatase [unclassified Methylobacterium] 	WP_147906488	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6872586872586872	0.6872586872586872	747.658	747.658	1	1
plot36_0000066080_2	526	ref|WP_132368492.1|	alkaline phosphatase [Methylobacterium sp. BK227] 	WP_132368492	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6853281853281853	0.6853281853281853	747.658	747.658	1	1
plot36_0000066080_2	526	ref|WP_020091164.1|	alkaline phosphatase [Methylobacterium sp. 285MFTsu5.1]	WP_020091164	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6853281853281853	0.6853281853281853	747.273	747.273	1	1
plot36_0000066080_2	526	ref|WP_092038226.1|	alkaline phosphatase [Methylobacterium pseudosasicola] 	WP_092038226	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6853281853281853	0.6853281853281853	746.888	746.888	1	1
plot36_0000066080_2	526	ref|WP_091860889.1|	alkaline phosphatase [Methylobacterium brachiatum] 	WP_091860889	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6833976833976834	0.6833976833976834	746.503	746.503	1	1
plot36_0000066080_2	526	ref|WP_050732032.1|	alkaline phosphatase [Methylobacterium sp. ARG-1] 	WP_050732032	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6833976833976834	0.6833976833976834	746.503	746.503	1	1
plot36_0000066080_2	526	ref|WP_007567359.1|	MULTISPECIES: alkaline phosphatase [Methylobacterium] 	WP_007567359	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6833976833976834	0.6833976833976834	746.503	746.503	1	1
plot36_0000066080_2	526	ref|WP_147897260.1|	alkaline phosphatase [Methylobacterium sp. WL7] 	WP_147897260	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6853281853281853	0.6853281853281853	746.117	746.117	1	1
plot36_0000066080_2	526	ref|WP_091980335.1|	alkaline phosphatase [Methylobacterium sp. 13MFTsu3.1M2] 	WP_091980335	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6833976833976834	0.6833976833976834	745.347	745.347	1	1
plot36_0000066080_2	526	ref|WP_150964741.1|	alkaline phosphatase [Methylobacterium sp. YIM 132548] 	WP_150964741	529	0.9885931558935361	0.0	0.0	4.9E-324	4	523	6	526	0.6781609195402298	0.6781609195402298	745.347	745.347	1	1
plot36_0000066080_2	526	ref|WP_058191548.1|	alkaline phosphatase [Methylobacterium sp. GXS13] 	WP_058191548	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6833976833976834	0.6833976833976834	745.347	745.347	1	1
plot36_0000066080_2	526	ref|WP_071000193.1|	alkaline phosphatase [Methylobacterium sp. C1]	WP_071000193	523	0.988527724665392	0.0	0.0	4.9E-324	8	523	4	520	0.6795366795366795	0.6795366795366795	744.962	744.962	1	1
plot36_0000066080_2	526	ref|WP_094407968.1|	alkaline phosphatase [Elstera cyanobacteriorum] 	WP_094407968	524	0.9885496183206107	0.0	0.0	4.9E-324	10	524	5	522	0.6776061776061776	0.6776061776061776	744.962	744.962	1	1
